"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1043080,386000,"Sedum villosum L.",NA,"Crassulaceae",NA,0,1982,1982,NA,"Vulnerable",NA
1043100,386300,"Selaginella selaginoides (L.) Schrank & Mart.",NA,"Selaginellaceae",NA,3,1982,2023,NA,"Least concern",NA
1043160,387000,"Sempervivum montanum L.",NA,"Crassulaceae",NA,7,1982,2025,NA,"Least concern",NA
1043280,388200,"Senecio doronicum (L.) L.",NA,"Asteraceae",NA,2,1994,2025,NA,"Least concern",NA
1043370,389005,"Senecio incanus L.",NA,"Asteraceae",NA,25,1982,2025,NA,"Least concern",NA
1043390,389200,"Senecio incanus subsp. carniolicus (Willd.) Braun-Blanq.",NA,"Asteraceae",NA,16,1982,2025,NA,"Least concern",NA
1043470,390000,"Senecio rupestris Waldst. & Kit.",NA,"Asteraceae",NA,1,2025,2025,NA,"Least concern",NA
1043700,392200,"Sesleria caerulea (L.) Ard.",NA,"Poaceae",NA,1,1982,2021,NA,"Least concern",NA
1043890,394300,"Silene acaulis (L.) Jacq.",NA,"Caryophyllaceae",NA,3,1982,2021,NA,"Least concern",NA
1043960,395100,"Silene exscapa All.",NA,"Caryophyllaceae",NA,15,1982,2025,NA,"Least concern",NA
1044080,396800,"Silene rupestris L.",NA,"Caryophyllaceae",NA,1,1982,2025,NA,"Least concern",NA
1044140,397295,"Silene vulgaris (Moench) Garcke",NA,"Caryophyllaceae",NA,1,1982,2022,NA,"Least concern",NA
1044540,400600,"Soldanella alpina L.",NA,"Primulaceae",NA,2,1982,2023,NA,"Least concern",NA
1044620,401395,"Solidago virgaurea L.",NA,"Asteraceae",NA,2,1982,2022,NA,"Least concern",NA
1046010,412000,"Taraxacum alpinum aggr.",NA,"Asteraceae",NA,3,1982,2024,NA,"Least concern",NA
